Type,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
Simulation,AR25-064-024,0,74.63235,1.1448,98.8,2.72,0.7,0,36.5,7.1
Simulation,AR25-064-024,1,-33.60729652,2.761869566,98.70814693,2.93473734,0.886941718,0,36.5,7.1
Simulation,AR25-064-024,2,-20.06753588,4.682597387,98.86859568,3.183906942,1.148779241,0,36.5,7.1
Simulation,AR25-064-024,3,113.5280906,6.835830127,99.13883758,3.447024439,1.494791902,0.040724691,36.5,7.1
Simulation,AR25-064-024,4,301.573968,9.236693873,99.13317416,3.745006932,1.968719729,0,36.5,7.1
Simulation,AR25-064-024,5,670.4520015,11.51935958,99.2597088,3.99344431,2.47391504,0,35,7.1
Simulation,AR25-064-024,6,1161.149786,13.45978842,99.1168964,4.341334804,3.241935982,0.051314274,35,7.1
Simulation,AR25-064-024,7,1661.563425,15.22843904,98.33152093,4.734039904,4.099494622,0,35,7.1
Simulation,AR25-064-024,8,2334.459479,16.48884231,97.58813709,5.086713481,4.922348664,0.050264143,35,7.1
Simulation,AR25-064-024,9,2992.572735,17.46922374,96.1550895,5.472733676,5.807241676,0,35,7.1
Simulation,AR25-064-024,10,3793.852379,17.85950043,94.73588915,5.812781373,6.629968556,0.044708632,35,7.1
Simulation,AR25-064-024,11,4561.225565,17.89839299,92.67587865,6.17811298,7.480076295,0,35,7.1
Simulation,AR25-064-024,12,5435.199216,17.34361685,90.63837186,6.50213753,8.247433865,0.039136979,35,7.1
Simulation,AR25-064-024,13,6260.667619,16.44602328,88.08180712,6.851408874,9.013635034,0,35,7.1
Simulation,AR25-064-024,14,7163.289977,15.03735556,85.62091477,7.171024904,9.686729373,0,35,7.1
