Type,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
Simulation,AR25-064-024,0,74.63235,1.1448,98.8,2.72,0.7,0,36.5,7.1
Simulation,AR25-064-024,1,44.06944457,1.281864888,99.010481,3.345502921,1.256122863,0,36.5,7.1
Simulation,AR25-064-024,2,4.940720103,2.167358904,99.18595195,3.77155071,1.682555074,0,36.5,7.1
Simulation,AR25-064-024,3,26.59338335,3.851236411,99.42157483,4.056108472,1.984831066,0.040724691,36.5,7.1
Simulation,AR25-064-024,4,-1.685267359,6.631975538,97.69883826,4.910238982,3.553098799,0,36.5,7.1
Simulation,AR25-064-024,5,506.3116572,11.64170031,98.31652746,4.985265227,3.469954846,0,35,7.1
Simulation,AR25-064-024,6,989.5599532,12.56020157,99.3075424,4.590276683,3.282019904,0.051314274,35,7.1
Simulation,AR25-064-024,7,1278.197729,12.63525903,97.49634825,5.235005669,5.03545973,0,35,7.1
Simulation,AR25-064-024,8,2003.737665,13.21743354,98.23792374,5.223163768,5.088690306,0.050264143,35,7.1
Simulation,AR25-064-024,9,2430.392223,12.98021951,95.90894049,6.0473036,6.990825423,0,35,7.1
Simulation,AR25-064-024,10,3238.152972,13.3120437,95.89732867,6.151238218,7.201402845,0.044708632,35,7.1
Simulation,AR25-064-024,11,3753.618685,12.9480632,92.98450007,6.958246807,9.046058619,0,35,7.1
Simulation,AR25-064-024,12,4599.325892,13.18433914,91.9961744,7.103672329,9.374683415,0.039136979,35,7.1
Simulation,AR25-064-024,13,5190.843038,12.95746831,88.33670214,7.845167739,11.11598346,0,35,7.1
Simulation,AR25-064-024,14,6084.335009,13.47004999,86.23682786,7.984047627,11.50162842,0,35,7.1
